operation	requestsize	responsesize	rfpid	service_name	custid	oid	invid	details	customerid	shipid	quoteid	payid	prizeid	catalogref	out	orderstatus	ocancelid	catalog	id
PrizeNotification	494	400	Nu	CRM	Cust28	Nu	Nu	Nu	Nu	Nu	Nu	Nu	Prize653	Nu	Prizeresultisout...	Nu	Nu	Nu	3146
PrizeNotification	494	400	Nu	CRM	Cust87	Nu	Nu	Nu	Nu	Nu	Nu	Nu	Prize654	Nu	Prizeresultisout...	Nu	Nu	Nu	3149
PrizeNotification	494	400	Nu	CRM	Cust93	Nu	Nu	Nu	Nu	Nu	Nu	Nu	Prize655	Nu	Prizeresultisout...	Nu	Nu	Nu	3152
PrizeNotification	494	400	Nu	CRM	Cust93	Nu	Nu	Nu	Nu	Nu	Nu	Nu	Prize656	Nu	Prizeresultisout...	Nu	Nu	Nu	3155
PrizeNotification	494	400	Nu	CRM	Cust77	Nu	Nu	Nu	Nu	Nu	Nu	Nu	Prize657	Nu	Prizeresultisout...	Nu	Nu	Nu	3158
PrizeNotification	495	400	Nu	CRM	Nu	Nu	Nu	Nu	78	Nu	Nu	Nu	Prize658	Nu	Prizeresultisout...	Nu	Nu	Nu	3161
PrizeNotification	495	400	Nu	CRM	Nu	Nu	Nu	Nu	64	Nu	Nu	Nu	Prize659	Nu	Prizeresultisout...	Nu	Nu	Nu	3164
PrizeNotification	495	400	Nu	CRM	Nu	Nu	Nu	Nu	71	Nu	Nu	Nu	Prize660	Nu	Prizeresultisout...	Nu	Nu	Nu	3167
PrizeNotification	494	400	Nu	CRM	Cust59	Nu	Nu	Nu	Nu	Nu	Nu	Nu	Prize661	Nu	Prizeresultisout...	Nu	Nu	Nu	3170
PrizeNotification	495	400	Nu	CRM	Nu	Nu	Nu	Nu	17	Nu	Nu	Nu	Prize662	Nu	Prizeresultisout...	Nu	Nu	Nu	3173
PrizeNotification	495	400	Nu	CRM	Nu	Nu	Nu	Nu	68	Nu	Nu	Nu	Prize663	Nu	Prizeresultisout...	Nu	Nu	Nu	3176
PrizeNotification	495	400	Nu	CRM	Nu	Nu	Nu	Nu	98	Nu	Nu	Nu	Prize664	Nu	Prizeresultisout...	Nu	Nu	Nu	3179
PrizeNotification	495	400	Nu	CRM	Nu	Nu	Nu	Nu	69	Nu	Nu	Nu	Prize665	Nu	Prizeresultisout...	Nu	Nu	Nu	3182
PrizeNotification	494	400	Nu	CRM	Cust12	Nu	Nu	Nu	Nu	Nu	Nu	Nu	Prize666	Nu	Prizeresultisout...	Nu	Nu	Nu	3185
PrizeNotification	494	400	Nu	CRM	Cust48	Nu	Nu	Nu	Nu	Nu	Nu	Nu	Prize667	Nu	Prizeresultisout...	Nu	Nu	Nu	3188
PrizeNotification	494	400	Nu	CRM	Cust24	Nu	Nu	Nu	Nu	Nu	Nu	Nu	Prize668	Nu	Prizeresultisout...	Nu	Nu	Nu	3191
PrizeNotification	494	400	Nu	CRM	Cust71	Nu	Nu	Nu	Nu	Nu	Nu	Nu	Prize669	Nu	Prizeresultisout...	Nu	Nu	Nu	3194
PrizeNotification	494	400	Nu	CRM	Cust62	Nu	Nu	Nu	Nu	Nu	Nu	Nu	Prize670	Nu	Prizeresultisout...	Nu	Nu	Nu	3197
PrizeNotification	494	400	Nu	CRM	Cust99	Nu	Nu	Nu	Nu	Nu	Nu	Nu	Prize671	Nu	Prizeresultisout...	Nu	Nu	Nu	3200
PrizeNotification	494	400	Nu	CRM	Cust48	Nu	Nu	Nu	Nu	Nu	Nu	Nu	Prize672	Nu	Prizeresultisout...	Nu	Nu	Nu	3203
PrizeNotification	494	400	Nu	CRM	Cust47	Nu	Nu	Nu	Nu	Nu	Nu	Nu	Prize673	Nu	Prizeresultisout...	Nu	Nu	Nu	3206
PrizeNotification	495	400	Nu	CRM	Nu	Nu	Nu	Nu	81	Nu	Nu	Nu	Prize674	Nu	Prizeresultisout...	Nu	Nu	Nu	3209
PrizeNotification	493	400	Nu	CRM	Cust7	Nu	Nu	Nu	Nu	Nu	Nu	Nu	Prize675	Nu	Prizeresultisout...	Nu	Nu	Nu	3212
PrizeNotification	494	400	Nu	CRM	Cust72	Nu	Nu	Nu	Nu	Nu	Nu	Nu	Prize676	Nu	Prizeresultisout...	Nu	Nu	Nu	3215
PrizeNotification	494	400	Nu	CRM	Cust33	Nu	Nu	Nu	Nu	Nu	Nu	Nu	Prize677	Nu	Prizeresultisout...	Nu	Nu	Nu	3218
PrizeNotification	494	400	Nu	CRM	Nu	Nu	Nu	Nu	8	Nu	Nu	Nu	Prize678	Nu	Prizeresultisout...	Nu	Nu	Nu	3221
PrizeNotification	495	400	Nu	CRM	Nu	Nu	Nu	Nu	16	Nu	Nu	Nu	Prize679	Nu	Prizeresultisout...	Nu	Nu	Nu	3224
PrizeNotification	494	400	Nu	CRM	Cust64	Nu	Nu	Nu	Nu	Nu	Nu	Nu	Prize680	Nu	Prizeresultisout...	Nu	Nu	Nu	3227
PrizeNotification	493	400	Nu	CRM	Cust6	Nu	Nu	Nu	Nu	Nu	Nu	Nu	Prize681	Nu	Prizeresultisout...	Nu	Nu	Nu	3230
PrizeNotification	494	400	Nu	CRM	Cust34	Nu	Nu	Nu	Nu	Nu	Nu	Nu	Prize682	Nu	Prizeresultisout...	Nu	Nu	Nu	3233
PrizeNotification	494	400	Nu	CRM	Cust38	Nu	Nu	Nu	Nu	Nu	Nu	Nu	Prize683	Nu	Prizeresultisout...	Nu	Nu	Nu	3236
PrizeNotification	494	400	Nu	CRM	Cust78	Nu	Nu	Nu	Nu	Nu	Nu	Nu	Prize684	Nu	Prizeresultisout...	Nu	Nu	Nu	3239
PrizeNotification	494	400	Nu	CRM	Cust29	Nu	Nu	Nu	Nu	Nu	Nu	Nu	Prize685	Nu	Prizeresultisout...	Nu	Nu	Nu	3242
PrizeNotification	495	400	Nu	CRM	Nu	Nu	Nu	Nu	25	Nu	Nu	Nu	Prize686	Nu	Prizeresultisout...	Nu	Nu	Nu	3245
PrizeNotification	494	400	Nu	CRM	Cust38	Nu	Nu	Nu	Nu	Nu	Nu	Nu	Prize687	Nu	Prizeresultisout...	Nu	Nu	Nu	3248
PrizeNotification	495	400	Nu	CRM	Nu	Nu	Nu	Nu	99	Nu	Nu	Nu	Prize688	Nu	Prizeresultisout...	Nu	Nu	Nu	3251
PrizeNotification	494	400	Nu	CRM	Nu	Nu	Nu	Nu	7	Nu	Nu	Nu	Prize689	Nu	Prizeresultisout...	Nu	Nu	Nu	3254
PrizeNotification	494	400	Nu	CRM	Cust56	Nu	Nu	Nu	Nu	Nu	Nu	Nu	Prize690	Nu	Prizeresultisout...	Nu	Nu	Nu	3257
PrizeNotification	494	400	Nu	CRM	Cust99	Nu	Nu	Nu	Nu	Nu	Nu	Nu	Prize691	Nu	Prizeresultisout...	Nu	Nu	Nu	3260
PrizeNotification	494	400	Nu	CRM	Cust18	Nu	Nu	Nu	Nu	Nu	Nu	Nu	Prize692	Nu	Prizeresultisout...	Nu	Nu	Nu	3263
PrizeNotification	495	400	Nu	CRM	Nu	Nu	Nu	Nu	92	Nu	Nu	Nu	Prize693	Nu	Prizeresultisout...	Nu	Nu	Nu	3266
PrizeNotification	495	400	Nu	CRM	Nu	Nu	Nu	Nu	38	Nu	Nu	Nu	Prize694	Nu	Prizeresultisout...	Nu	Nu	Nu	3269
PrizeNotification	494	400	Nu	CRM	Cust45	Nu	Nu	Nu	Nu	Nu	Nu	Nu	Prize695	Nu	Prizeresultisout...	Nu	Nu	Nu	3272
PrizeNotification	494	400	Nu	CRM	Cust81	Nu	Nu	Nu	Nu	Nu	Nu	Nu	Prize696	Nu	Prizeresultisout...	Nu	Nu	Nu	3275
PrizeNotification	494	400	Nu	CRM	Cust95	Nu	Nu	Nu	Nu	Nu	Nu	Nu	Prize697	Nu	Prizeresultisout...	Nu	Nu	Nu	3278
PrizeNotification	495	400	Nu	CRM	Nu	Nu	Nu	Nu	90	Nu	Nu	Nu	Prize698	Nu	Prizeresultisout...	Nu	Nu	Nu	3281
PrizeNotification	494	400	Nu	CRM	Cust70	Nu	Nu	Nu	Nu	Nu	Nu	Nu	Prize699	Nu	Prizeresultisout...	Nu	Nu	Nu	3284
PrizeNotification	494	400	Nu	CRM	Cust79	Nu	Nu	Nu	Nu	Nu	Nu	Nu	Prize700	Nu	Prizeresultisout...	Nu	Nu	Nu	3287
PrizeNotification	494	400	Nu	CRM	Cust34	Nu	Nu	Nu	Nu	Nu	Nu	Nu	Prize701	Nu	Prizeresultisout...	Nu	Nu	Nu	3290
PrizeNotification	494	400	Nu	CRM	Cust19	Nu	Nu	Nu	Nu	Nu	Nu	Nu	Prize702	Nu	Prizeresultisout...	Nu	Nu	Nu	3293
PrizeNotification	495	400	Nu	CRM	Nu	Nu	Nu	Nu	90	Nu	Nu	Nu	Prize703	Nu	Prizeresultisout...	Nu	Nu	Nu	3296
PrizeNotification	495	400	Nu	CRM	Nu	Nu	Nu	Nu	59	Nu	Nu	Nu	Prize704	Nu	Prizeresultisout...	Nu	Nu	Nu	3299
PrizeNotification	495	400	Nu	CRM	Nu	Nu	Nu	Nu	77	Nu	Nu	Nu	Prize705	Nu	Prizeresultisout...	Nu	Nu	Nu	3302
PrizeNotification	495	400	Nu	CRM	Nu	Nu	Nu	Nu	63	Nu	Nu	Nu	Prize706	Nu	Prizeresultisout...	Nu	Nu	Nu	3305
PrizeNotification	494	400	Nu	CRM	Cust95	Nu	Nu	Nu	Nu	Nu	Nu	Nu	Prize707	Nu	Prizeresultisout...	Nu	Nu	Nu	3308
PrizeNotification	494	400	Nu	CRM	Cust26	Nu	Nu	Nu	Nu	Nu	Nu	Nu	Prize708	Nu	Prizeresultisout...	Nu	Nu	Nu	3311
PrizeNotification	494	400	Nu	CRM	Cust26	Nu	Nu	Nu	Nu	Nu	Nu	Nu	Prize709	Nu	Prizeresultisout...	Nu	Nu	Nu	3314
PrizeNotification	495	400	Nu	CRM	Nu	Nu	Nu	Nu	16	Nu	Nu	Nu	Prize710	Nu	Prizeresultisout...	Nu	Nu	Nu	3317
PrizeNotification	494	400	Nu	CRM	Cust68	Nu	Nu	Nu	Nu	Nu	Nu	Nu	Prize711	Nu	Prizeresultisout...	Nu	Nu	Nu	3320
PrizeNotification	494	400	Nu	CRM	Cust78	Nu	Nu	Nu	Nu	Nu	Nu	Nu	Prize712	Nu	Prizeresultisout...	Nu	Nu	Nu	3323
PrizeNotification	494	400	Nu	CRM	Cust27	Nu	Nu	Nu	Nu	Nu	Nu	Nu	Prize713	Nu	Prizeresultisout...	Nu	Nu	Nu	3326
PrizeNotification	495	400	Nu	CRM	Nu	Nu	Nu	Nu	46	Nu	Nu	Nu	Prize714	Nu	Prizeresultisout...	Nu	Nu	Nu	3329
PrizeNotification	494	400	Nu	CRM	Nu	Nu	Nu	Nu	7	Nu	Nu	Nu	Prize715	Nu	Prizeresultisout...	Nu	Nu	Nu	3332
PrizeNotification	494	400	Nu	CRM	Cust78	Nu	Nu	Nu	Nu	Nu	Nu	Nu	Prize716	Nu	Prizeresultisout...	Nu	Nu	Nu	3335
PrizeNotification	495	400	Nu	CRM	Nu	Nu	Nu	Nu	28	Nu	Nu	Nu	Prize717	Nu	Prizeresultisout...	Nu	Nu	Nu	3338
PrizeNotification	495	400	Nu	CRM	Nu	Nu	Nu	Nu	71	Nu	Nu	Nu	Prize718	Nu	Prizeresultisout...	Nu	Nu	Nu	3341
PrizeNotification	494	400	Nu	CRM	Nu	Nu	Nu	Nu	6	Nu	Nu	Nu	Prize719	Nu	Prizeresultisout...	Nu	Nu	Nu	3344
PrizeNotification	494	400	Nu	CRM	Cust25	Nu	Nu	Nu	Nu	Nu	Nu	Nu	Prize720	Nu	Prizeresultisout...	Nu	Nu	Nu	3347
PrizeNotification	495	400	Nu	CRM	Nu	Nu	Nu	Nu	74	Nu	Nu	Nu	Prize721	Nu	Prizeresultisout...	Nu	Nu	Nu	3350
PrizeNotification	494	400	Nu	CRM	Cust56	Nu	Nu	Nu	Nu	Nu	Nu	Nu	Prize722	Nu	Prizeresultisout...	Nu	Nu	Nu	3353
PrizeNotification	494	400	Nu	CRM	Cust96	Nu	Nu	Nu	Nu	Nu	Nu	Nu	Prize723	Nu	Prizeresultisout...	Nu	Nu	Nu	3356
PrizeNotification	494	400	Nu	CRM	Cust31	Nu	Nu	Nu	Nu	Nu	Nu	Nu	Prize724	Nu	Prizeresultisout...	Nu	Nu	Nu	3359
PrizeNotification	495	400	Nu	CRM	Nu	Nu	Nu	Nu	55	Nu	Nu	Nu	Prize725	Nu	Prizeresultisout...	Nu	Nu	Nu	3362
PrizeNotification	494	400	Nu	CRM	Cust45	Nu	Nu	Nu	Nu	Nu	Nu	Nu	Prize726	Nu	Prizeresultisout...	Nu	Nu	Nu	3365
PrizeNotification	494	400	Nu	CRM	Cust72	Nu	Nu	Nu	Nu	Nu	Nu	Nu	Prize727	Nu	Prizeresultisout...	Nu	Nu	Nu	3368
PrizeNotification	495	400	Nu	CRM	Nu	Nu	Nu	Nu	44	Nu	Nu	Nu	Prize728	Nu	Prizeresultisout...	Nu	Nu	Nu	3371
PrizeNotification	495	400	Nu	CRM	Nu	Nu	Nu	Nu	63	Nu	Nu	Nu	Prize729	Nu	Prizeresultisout...	Nu	Nu	Nu	3374
PrizeNotification	495	400	Nu	CRM	Nu	Nu	Nu	Nu	51	Nu	Nu	Nu	Prize730	Nu	Prizeresultisout...	Nu	Nu	Nu	3377
PrizeNotification	494	400	Nu	CRM	Cust64	Nu	Nu	Nu	Nu	Nu	Nu	Nu	Prize731	Nu	Prizeresultisout...	Nu	Nu	Nu	3380
PrizeNotification	493	400	Nu	CRM	Cust8	Nu	Nu	Nu	Nu	Nu	Nu	Nu	Prize732	Nu	Prizeresultisout...	Nu	Nu	Nu	3383
PrizeNotification	494	400	Nu	CRM	Cust31	Nu	Nu	Nu	Nu	Nu	Nu	Nu	Prize733	Nu	Prizeresultisout...	Nu	Nu	Nu	3386
PrizeNotification	494	400	Nu	CRM	Cust13	Nu	Nu	Nu	Nu	Nu	Nu	Nu	Prize734	Nu	Prizeresultisout...	Nu	Nu	Nu	3389
PrizeNotification	495	400	Nu	CRM	Nu	Nu	Nu	Nu	23	Nu	Nu	Nu	Prize735	Nu	Prizeresultisout...	Nu	Nu	Nu	3392
PrizeNotification	495	400	Nu	CRM	Nu	Nu	Nu	Nu	81	Nu	Nu	Nu	Prize736	Nu	Prizeresultisout...	Nu	Nu	Nu	3395
PrizeNotification	495	400	Nu	CRM	Nu	Nu	Nu	Nu	89	Nu	Nu	Nu	Prize737	Nu	Prizeresultisout...	Nu	Nu	Nu	3398
PrizeNotification	494	400	Nu	CRM	Cust73	Nu	Nu	Nu	Nu	Nu	Nu	Nu	Prize738	Nu	Prizeresultisout...	Nu	Nu	Nu	3401
PrizeNotification	494	400	Nu	CRM	Cust94	Nu	Nu	Nu	Nu	Nu	Nu	Nu	Prize739	Nu	Prizeresultisout...	Nu	Nu	Nu	3404
PrizeNotification	495	400	Nu	CRM	Nu	Nu	Nu	Nu	34	Nu	Nu	Nu	Prize740	Nu	Prizeresultisout...	Nu	Nu	Nu	3407
PrizeNotification	494	400	Nu	CRM	Cust40	Nu	Nu	Nu	Nu	Nu	Nu	Nu	Prize741	Nu	Prizeresultisout...	Nu	Nu	Nu	3410
PrizeNotification	495	400	Nu	CRM	Nu	Nu	Nu	Nu	77	Nu	Nu	Nu	Prize742	Nu	Prizeresultisout...	Nu	Nu	Nu	3413
PrizeNotification	494	400	Nu	CRM	Cust46	Nu	Nu	Nu	Nu	Nu	Nu	Nu	Prize743	Nu	Prizeresultisout...	Nu	Nu	Nu	3416
PrizeNotification	493	400	Nu	CRM	Cust8	Nu	Nu	Nu	Nu	Nu	Nu	Nu	Prize744	Nu	Prizeresultisout...	Nu	Nu	Nu	3419
PrizeNotification	495	400	Nu	CRM	Nu	Nu	Nu	Nu	71	Nu	Nu	Nu	Prize745	Nu	Prizeresultisout...	Nu	Nu	Nu	3422
PrizeNotification	495	400	Nu	CRM	Nu	Nu	Nu	Nu	33	Nu	Nu	Nu	Prize746	Nu	Prizeresultisout...	Nu	Nu	Nu	3425
PrizeNotification	493	400	Nu	CRM	Cust1	Nu	Nu	Nu	Nu	Nu	Nu	Nu	Prize747	Nu	Prizeresultisout...	Nu	Nu	Nu	3428
PrizeNotification	494	400	Nu	CRM	Cust47	Nu	Nu	Nu	Nu	Nu	Nu	Nu	Prize748	Nu	Prizeresultisout...	Nu	Nu	Nu	3431
PrizeNotification	494	400	Nu	CRM	Cust58	Nu	Nu	Nu	Nu	Nu	Nu	Nu	Prize749	Nu	Prizeresultisout...	Nu	Nu	Nu	3434
PrizeNotification	494	400	Nu	CRM	Cust62	Nu	Nu	Nu	Nu	Nu	Nu	Nu	Prize750	Nu	Prizeresultisout...	Nu	Nu	Nu	3437
PrizeNotification	495	400	Nu	CRM	Nu	Nu	Nu	Nu	19	Nu	Nu	Nu	Prize751	Nu	Prizeresultisout...	Nu	Nu	Nu	3440
SurveyResult	481	387	Nu	CRM	Cust75	Nu	Nu	Nu	Nu	Nu	Nu	Nu	Nu	Nu	Surveyisreceived	Nu	Nu	Nu	2692
SurveyResult	482	387	Nu	CRM	Nu	Nu	Nu	Nu	12	Nu	Nu	Nu	Nu	Nu	Surveyisreceived	Nu	Nu	Nu	2695
SurveyResult	482	387	Nu	CRM	Nu	Nu	Nu	Nu	49	Nu	Nu	Nu	Nu	Nu	Surveyisreceived	Nu	Nu	Nu	2698
SurveyResult	482	387	Nu	CRM	Nu	Nu	Nu	Nu	51	Nu	Nu	Nu	Nu	Nu	Surveyisreceived	Nu	Nu	Nu	2701
SurveyResult	481	387	Nu	CRM	Cust74	Nu	Nu	Nu	Nu	Nu	Nu	Nu	Nu	Nu	Surveyisreceived	Nu	Nu	Nu	2704
SurveyResult	481	387	Nu	CRM	Cust12	Nu	Nu	Nu	Nu	Nu	Nu	Nu	Nu	Nu	Surveyisreceived	Nu	Nu	Nu	2707
SurveyResult	482	387	Nu	CRM	Nu	Nu	Nu	Nu	56	Nu	Nu	Nu	Nu	Nu	Surveyisreceived	Nu	Nu	Nu	2710
SurveyResult	482	387	Nu	CRM	Nu	Nu	Nu	Nu	83	Nu	Nu	Nu	Nu	Nu	Surveyisreceived	Nu	Nu	Nu	2713
SurveyResult	480	387	Nu	CRM	Cust5	Nu	Nu	Nu	Nu	Nu	Nu	Nu	Nu	Nu	Surveyisreceived	Nu	Nu	Nu	2716
SurveyResult	482	387	Nu	CRM	Nu	Nu	Nu	Nu	98	Nu	Nu	Nu	Nu	Nu	Surveyisreceived	Nu	Nu	Nu	2719
SurveyResult	481	387	Nu	CRM	Cust98	Nu	Nu	Nu	Nu	Nu	Nu	Nu	Nu	Nu	Surveyisreceived	Nu	Nu	Nu	2722
SurveyResult	482	387	Nu	CRM	Nu	Nu	Nu	Nu	13	Nu	Nu	Nu	Nu	Nu	Surveyisreceived	Nu	Nu	Nu	2725
SurveyResult	482	387	Nu	CRM	Nu	Nu	Nu	Nu	78	Nu	Nu	Nu	Nu	Nu	Surveyisreceived	Nu	Nu	Nu	2728
SurveyResult	482	387	Nu	CRM	Nu	Nu	Nu	Nu	53	Nu	Nu	Nu	Nu	Nu	Surveyisreceived	Nu	Nu	Nu	2731
SurveyResult	481	387	Nu	CRM	Cust18	Nu	Nu	Nu	Nu	Nu	Nu	Nu	Nu	Nu	Surveyisreceived	Nu	Nu	Nu	2734
SurveyResult	481	387	Nu	CRM	Cust46	Nu	Nu	Nu	Nu	Nu	Nu	Nu	Nu	Nu	Surveyisreceived	Nu	Nu	Nu	2737
SurveyResult	482	387	Nu	CRM	Nu	Nu	Nu	Nu	29	Nu	Nu	Nu	Nu	Nu	Surveyisreceived	Nu	Nu	Nu	2740
SurveyResult	481	387	Nu	CRM	Cust92	Nu	Nu	Nu	Nu	Nu	Nu	Nu	Nu	Nu	Surveyisreceived	Nu	Nu	Nu	2743
SurveyResult	480	387	Nu	CRM	Cust3	Nu	Nu	Nu	Nu	Nu	Nu	Nu	Nu	Nu	Surveyisreceived	Nu	Nu	Nu	2746
SurveyResult	482	387	Nu	CRM	Nu	Nu	Nu	Nu	47	Nu	Nu	Nu	Nu	Nu	Surveyisreceived	Nu	Nu	Nu	2749
SurveyResult	482	387	Nu	CRM	Nu	Nu	Nu	Nu	86	Nu	Nu	Nu	Nu	Nu	Surveyisreceived	Nu	Nu	Nu	2752
SurveyResult	482	387	Nu	CRM	Nu	Nu	Nu	Nu	63	Nu	Nu	Nu	Nu	Nu	Surveyisreceived	Nu	Nu	Nu	2755
SurveyResult	481	387	Nu	CRM	Cust20	Nu	Nu	Nu	Nu	Nu	Nu	Nu	Nu	Nu	Surveyisreceived	Nu	Nu	Nu	2758
SurveyResult	482	387	Nu	CRM	Nu	Nu	Nu	Nu	67	Nu	Nu	Nu	Nu	Nu	Surveyisreceived	Nu	Nu	Nu	2761
SurveyResult	482	387	Nu	CRM	Nu	Nu	Nu	Nu	98	Nu	Nu	Nu	Nu	Nu	Surveyisreceived	Nu	Nu	Nu	2764
SurveyResult	480	387	Nu	CRM	Cust9	Nu	Nu	Nu	Nu	Nu	Nu	Nu	Nu	Nu	Surveyisreceived	Nu	Nu	Nu	2767
SurveyResult	482	387	Nu	CRM	Nu	Nu	Nu	Nu	24	Nu	Nu	Nu	Nu	Nu	Surveyisreceived	Nu	Nu	Nu	2770
SurveyResult	481	387	Nu	CRM	Cust87	Nu	Nu	Nu	Nu	Nu	Nu	Nu	Nu	Nu	Surveyisreceived	Nu	Nu	Nu	2773
SurveyResult	481	387	Nu	CRM	Cust78	Nu	Nu	Nu	Nu	Nu	Nu	Nu	Nu	Nu	Surveyisreceived	Nu	Nu	Nu	2776
SurveyResult	482	387	Nu	CRM	Nu	Nu	Nu	Nu	98	Nu	Nu	Nu	Nu	Nu	Surveyisreceived	Nu	Nu	Nu	2779
SurveyResult	481	387	Nu	CRM	Cust82	Nu	Nu	Nu	Nu	Nu	Nu	Nu	Nu	Nu	Surveyisreceived	Nu	Nu	Nu	2782
SurveyResult	482	387	Nu	CRM	Nu	Nu	Nu	Nu	31	Nu	Nu	Nu	Nu	Nu	Surveyisreceived	Nu	Nu	Nu	2785
SurveyResult	481	387	Nu	CRM	Cust46	Nu	Nu	Nu	Nu	Nu	Nu	Nu	Nu	Nu	Surveyisreceived	Nu	Nu	Nu	2788
SurveyResult	482	387	Nu	CRM	Nu	Nu	Nu	Nu	19	Nu	Nu	Nu	Nu	Nu	Surveyisreceived	Nu	Nu	Nu	2791
SurveyResult	481	387	Nu	CRM	Cust93	Nu	Nu	Nu	Nu	Nu	Nu	Nu	Nu	Nu	Surveyisreceived	Nu	Nu	Nu	2794
SurveyResult	482	387	Nu	CRM	Nu	Nu	Nu	Nu	91	Nu	Nu	Nu	Nu	Nu	Surveyisreceived	Nu	Nu	Nu	2797
SurveyResult	481	387	Nu	CRM	Cust79	Nu	Nu	Nu	Nu	Nu	Nu	Nu	Nu	Nu	Surveyisreceived	Nu	Nu	Nu	2800
SurveyResult	482	387	Nu	CRM	Nu	Nu	Nu	Nu	74	Nu	Nu	Nu	Nu	Nu	Surveyisreceived	Nu	Nu	Nu	2803
SurveyResult	481	387	Nu	CRM	Cust61	Nu	Nu	Nu	Nu	Nu	Nu	Nu	Nu	Nu	Surveyisreceived	Nu	Nu	Nu	2806
SurveyResult	482	387	Nu	CRM	Nu	Nu	Nu	Nu	95	Nu	Nu	Nu	Nu	Nu	Surveyisreceived	Nu	Nu	Nu	2809
SurveyResult	482	387	Nu	CRM	Nu	Nu	Nu	Nu	16	Nu	Nu	Nu	Nu	Nu	Surveyisreceived	Nu	Nu	Nu	2812
SurveyResult	481	387	Nu	CRM	Cust54	Nu	Nu	Nu	Nu	Nu	Nu	Nu	Nu	Nu	Surveyisreceived	Nu	Nu	Nu	2815
SurveyResult	481	387	Nu	CRM	Nu	Nu	Nu	Nu	4	Nu	Nu	Nu	Nu	Nu	Surveyisreceived	Nu	Nu	Nu	2818
SurveyResult	482	387	Nu	CRM	Nu	Nu	Nu	Nu	37	Nu	Nu	Nu	Nu	Nu	Surveyisreceived	Nu	Nu	Nu	2821
SurveyResult	481	387	Nu	CRM	Cust32	Nu	Nu	Nu	Nu	Nu	Nu	Nu	Nu	Nu	Surveyisreceived	Nu	Nu	Nu	2824
SurveyResult	482	387	Nu	CRM	Nu	Nu	Nu	Nu	19	Nu	Nu	Nu	Nu	Nu	Surveyisreceived	Nu	Nu	Nu	2827
SurveyResult	481	387	Nu	CRM	Cust55	Nu	Nu	Nu	Nu	Nu	Nu	Nu	Nu	Nu	Surveyisreceived	Nu	Nu	Nu	2830
SurveyResult	481	387	Nu	CRM	Cust69	Nu	Nu	Nu	Nu	Nu	Nu	Nu	Nu	Nu	Surveyisreceived	Nu	Nu	Nu	2833
SurveyResult	482	387	Nu	CRM	Nu	Nu	Nu	Nu	83	Nu	Nu	Nu	Nu	Nu	Surveyisreceived	Nu	Nu	Nu	2836
SurveyResult	481	387	Nu	CRM	Cust47	Nu	Nu	Nu	Nu	Nu	Nu	Nu	Nu	Nu	Surveyisreceived	Nu	Nu	Nu	2839
SurveyResult	482	387	Nu	CRM	Nu	Nu	Nu	Nu	72	Nu	Nu	Nu	Nu	Nu	Surveyisreceived	Nu	Nu	Nu	2842
SurveyResult	482	387	Nu	CRM	Nu	Nu	Nu	Nu	72	Nu	Nu	Nu	Nu	Nu	Surveyisreceived	Nu	Nu	Nu	2845
SurveyResult	482	387	Nu	CRM	Nu	Nu	Nu	Nu	97	Nu	Nu	Nu	Nu	Nu	Surveyisreceived	Nu	Nu	Nu	2848
SurveyResult	481	387	Nu	CRM	Cust67	Nu	Nu	Nu	Nu	Nu	Nu	Nu	Nu	Nu	Surveyisreceived	Nu	Nu	Nu	2851
SurveyResult	482	387	Nu	CRM	Nu	Nu	Nu	Nu	94	Nu	Nu	Nu	Nu	Nu	Surveyisreceived	Nu	Nu	Nu	2854
SurveyResult	481	387	Nu	CRM	Cust22	Nu	Nu	Nu	Nu	Nu	Nu	Nu	Nu	Nu	Surveyisreceived	Nu	Nu	Nu	2857
SurveyResult	481	387	Nu	CRM	Cust48	Nu	Nu	Nu	Nu	Nu	Nu	Nu	Nu	Nu	Surveyisreceived	Nu	Nu	Nu	2860
SurveyResult	482	387	Nu	CRM	Nu	Nu	Nu	Nu	37	Nu	Nu	Nu	Nu	Nu	Surveyisreceived	Nu	Nu	Nu	2863
SurveyResult	481	387	Nu	CRM	Cust52	Nu	Nu	Nu	Nu	Nu	Nu	Nu	Nu	Nu	Surveyisreceived	Nu	Nu	Nu	2866
SurveyResult	482	387	Nu	CRM	Nu	Nu	Nu	Nu	74	Nu	Nu	Nu	Nu	Nu	Surveyisreceived	Nu	Nu	Nu	2869
SurveyResult	481	387	Nu	CRM	Cust69	Nu	Nu	Nu	Nu	Nu	Nu	Nu	Nu	Nu	Surveyisreceived	Nu	Nu	Nu	2872
SurveyResult	482	387	Nu	CRM	Nu	Nu	Nu	Nu	63	Nu	Nu	Nu	Nu	Nu	Surveyisreceived	Nu	Nu	Nu	2875
SurveyResult	482	387	Nu	CRM	Nu	Nu	Nu	Nu	34	Nu	Nu	Nu	Nu	Nu	Surveyisreceived	Nu	Nu	Nu	2878
SurveyResult	482	387	Nu	CRM	Nu	Nu	Nu	Nu	30	Nu	Nu	Nu	Nu	Nu	Surveyisreceived	Nu	Nu	Nu	2881
SurveyResult	482	387	Nu	CRM	Nu	Nu	Nu	Nu	12	Nu	Nu	Nu	Nu	Nu	Surveyisreceived	Nu	Nu	Nu	2884
